ionosphere.data,77.502,0.769
ionosphere.data,77.42,0.8036
ionosphere.data,73.363,0.7805
ionosphere.data,76.301,0.7978
ionosphere.data,76.546,0.7834
ionosphere.data,83.42,0.7754
ionosphere.data,82.046,0.8006
ionosphere.data,78.848,0.7719
ionosphere.data,77.871,0.7945
ionosphere.data,75.295,0.8407
glass.data,13.383,0.5515
glass.data,13.186,0.5841
glass.data,13.586,0.5664
glass.data,13.574,0.5567
glass.data,13.567,0.5838
glass.data,13.371,0.5755
glass.data,13.356,0.5931
glass.data,13.242,0.5842
glass.data,13.318,0.5949
glass.data,13.376,0.602
breastCancer.csv,145.91,0.9656
breastCancer.csv,140.0,0.9656
breastCancer.csv,151.808,0.9615
breastCancer.csv,144.374,0.9642
breastCancer.csv,152.971,0.9685
breastCancer.csv,125.091,0.9615
breastCancer.csv,139.179,0.9613
breastCancer.csv,182.817,0.9571
breastCancer.csv,153.636,0.9627
breastCancer.csv,159.106,0.9585
wine.data,9.967,0.9391
wine.data,9.873,0.9722
wine.data,10.002,0.9666
wine.data,9.929,0.9437
wine.data,9.994,0.9542
wine.data,9.872,0.9271
wine.data,9.967,0.9654
wine.data,9.965,0.9607
wine.data,9.887,0.9607
wine.data,10.079,0.9421
bupa.data,23.765,0.594
bupa.data,23.789,0.6292
bupa.data,23.756,0.5854
bupa.data,23.615,0.6368
bupa.data,23.606,0.6306
bupa.data,23.721,0.6003
bupa.data,23.774,0.5971
bupa.data,23.918,0.5803
bupa.data,23.708,0.6196
bupa.data,23.752,0.6351
sonar.all-data.txt,33.068,0.6877
sonar.all-data.txt,32.884,0.7206
sonar.all-data.txt,33.787,0.7064
sonar.all-data.txt,33.408,0.6877
sonar.all-data.txt,33.054,0.7045
sonar.all-data.txt,33.101,0.7157
sonar.all-data.txt,33.273,0.6627
sonar.all-data.txt,33.046,0.7062
sonar.all-data.txt,33.526,0.6583
sonar.all-data.txt,32.883,0.6574
diabetes.csv,126.128,0.7344
diabetes.csv,127.761,0.7527
diabetes.csv,125.933,0.7475
diabetes.csv,127.52,0.7501
diabetes.csv,126.88,0.7577
diabetes.csv,128.938,0.7366
diabetes.csv,126.743,0.7463
diabetes.csv,128.045,0.7344
diabetes.csv,126.493,0.7395
diabetes.csv,127.48,0.7461
heart.dat,20.469,0.7852
heart.dat,20.616,0.8185
heart.dat,20.855,0.8037
heart.dat,20.458,0.8222
heart.dat,20.447,0.8259
heart.dat,20.473,0.8407
heart.dat,20.312,0.7963
heart.dat,20.247,0.8259
heart.dat,20.447,0.8111
heart.dat,20.533,0.8037
iris.data,5.437,0.9667
iris.data,5.355,0.9533
iris.data,5.42,0.9467
iris.data,5.356,0.9533
iris.data,5.36,0.9533
iris.data,5.434,0.96
iris.data,5.397,0.96
iris.data,5.443,0.96
iris.data,5.412,0.96
iris.data,5.441,0.9667
